user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species
FDZ077-WuYW16-18.bin.38	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAFCDB01	
FDZ053-RBk4-6.bin.546	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ062-WuWW24-26.bin.23	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR20		
FDZ077-WuWW10-12.bin.548	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-GGR16-18.bin.219	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	UBA489	UBA489	
FDZ070-WuWW6-8.bin.264	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GCA-2686295		
FDZ061-WW8-10.bin.730	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216		
FDZ061-WW18-20.bin.954	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	GCA-2688035	JAFCCL01	
FDZ069-WuWuWu10-12.bin.64	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ064-YGR8-10.bin.76	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAFCGC01	
FDZ076-BkWG18-20.bin.39	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ071-RRR6-8.bin.154	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4		
FDZ064-GR12-14.bin.50	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	PFCU01	
FDZ069-BaYG-BaYR2-4.bin.178	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	UBA493	
FDZ076-YW-A16-18.bin.120	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ066-ww10-12.bin.124	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ074-WuRG6-8.bin.354	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	DRGT01	
FDZ071-BaYG0-2.bin.28	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	GW2011-AR1	
FDZ071-RRG34-36.bin.198	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ071-WW4-6.bin.185	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ061-WW8-10.bin.490	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ064-YGR8-10.bin.471	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ061-WW16-18.bin.760	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ053-RBk14-16.bin.203	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01		
FDZ044-RBk6-8.bin.232	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-GBkY14-16.bin.25	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ074-WRR2-4.bin.118	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ074-GRR20-22.bin.26	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ076-RBkR18-20.bin.149	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	JACPNG01		
FDZ071-BUG2-4.bin.658	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01		
FDZ071-BuBu12-14.bin.75	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ074-WuRG32-35.bin.149	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ASMP01	
FDZ074-GRR10-12.bin.7	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	QMZP01	QMZP01	BS750m-G81	
FDZ046-RBk0-5.bin.47	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp022565935
FDZ076-BkWG16-18.bin.314	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01		
FDZ070-WuBeBe0-2.bin.111	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GCA-2686295	GCA-2686295	
FDZ058-Be16-18.bin.660	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ066-ww2-4.bin.522	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ASMP01	
FDZ066-BawG0-2.bin.398	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ046-Be6-8.bin.409	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-GBkY24-26.bin.233	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JAGLXL01		
FDZ074-WuYW8-10.bin.399	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ069-R38-10.bin.516	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ081-YWG26-28.bin.693	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	Iainarchaeum	
FDZ044-RBk4-6.bin.67	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ033-YG2-4.bin.86	Archaea	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeales	Kariarchaeaceae	LC-2	LC-2 sp022574115
FDZ070-GBkY20-22.bin.277	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ043-RG16-18.bin.149	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ076-GGR16-18.bin.19	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACOZO01	
FDZ076-BkWG12-14.bin.283	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ076-BkWG10-12.bin.97	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JAGVXV01	
FDZ076-BkWG0-2.bin.11	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JAGLXL01		
FDZ071-RRG26-28.bin.114	Archaea	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeales	Kariarchaeaceae	LC-2	
FDZ061-WW16-18.bin.901	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	UBA493	
FDZ072-GBeBe6-8.bin.131	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ054-RG0-2.bin.333	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae		
FDZ070-WuWW8-10.bin.263	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ046-G0-2.bin.775	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	DRGT01	
FDZ074-WuYW10-12.bin.15	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	1-14-0-10-34-76	
FDZ070-GBkY8-10.bin.79	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ070-WuWY14-16.bin.157	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ050-RBk18-20.bin.32	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ072-Wu22-24.bin.105	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JAGVXV01	
FDZ064-GR12-14.bin.264	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	JACPIM01		
FDZ071-RRG32-34.bin.109	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ061-WW10-12.bin.76	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ066-ww10-12.bin.80	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ061-WW18-20.bin.935	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	JAHJTO01		
FDZ063-YBkR2-4.bin.61	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-RBkR4-6.bin.33	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ081-WW0-2.bin.472	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ074-WuRG14-16.bin.82	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JAGWAF01		
FDZ060-HbR22-24.bin.14	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	SOKP01	
FDZ074-WuWW8-10.bin.339	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ061-WW18-20.bin.950	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ072-RBkR8-10.bin.277	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-RGWu22-24.bin.477	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	JAHJTO01		
FDZ046-RG8-10.bin.138	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10107	UBA10107	
FDZ074-GRW0-2.bin.150	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ053-RBk10-12.bin.559	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
FDZ054-RG4-6.bin.396	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	JADFRY01 sp022561055
FDZ077-WuWW0-2.bin.51	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ076-RRW20-22.bin.20	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp013390905
FDZ053-RBk14-16.bin.447	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JABHWZ01	
FDZ062-GYBk4-6.bin.396	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216		
FDZ070-WuRG4-6.bin.199	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ062-WuYW14-16.bin.18	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-BkWG0-2.bin.142	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ033-YG0-2.bin.179	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	UBA12030		
FDZ060-HbR22-24.bin.157	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2688775	
FDZ070-RYBk22-24.bin.418	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ046-Be6-8.bin.708	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	UBA493	
FDZ074-WuYW10-12.bin.5	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ058-Be2-4.bin.322	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ069-BaYG-BaYR6-8.bin.276	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-WuBeBe6-8.bin.453	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ070-GBkY10-12.bin.220	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ074-WRR2-4.bin.289	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	CSP1-1	CSP1-1 sp016276965
FDZ076-RBkR30-32.bin.45	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ060-RGYNs1.bin.30	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ069-R38-10.bin.99	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	JACPIM01		
FDZ071-WGBa18-20.bin.22	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	QMZP01	QMZP01	BS750m-G81	
FDZ077-WuYW8-10.bin.144	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ062-RRR18-20.bin.9	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ070-RYBk14-16.bin.259	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp022565935
FDZ044-RBk4-6.bin.261	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JAGWAF01		
FDZ070-GBkY2-4.bin.348	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ062-RRR0-2.bin.159	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ050-RBk20-22.bin.59	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA525		
FDZ046-Be6-8.bin.332	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-GBkY10-12.bin.366	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	PFCU01	
FDZ077-WuWW0-2.bin.86	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JACQNA01		
FDZ070-RYBk16-18.bin.443	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	UBA73	
FDZ081-WBaG6-8.bin.23	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	CSP1-1	CSP1-1 sp030624325
FDZ051-Be14-16.bin.417	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4		
FDZ060-GBeBe12-14.bin.96	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ054-RG14-16.bin.10	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	UBA12030	JACZVS01	
FDZ076-RGWu26-28.bin.678	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GCA-2688095	GCA-2688095	
FDZ076-BkWG16-18.bin.299	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	BS150m-G66	
FDZ061-WW16-18.bin.1242	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GCA-2686295	GCA-2686295	
FDZ081-BeBeG2-4.bin.505	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR17		
FDZ044-RBk4-6.bin.198	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ASMP01	
FDZ050-RBk20-22.bin.251	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	JAHJTO01		
FDZ070-GBkYWu.bin.232	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ070-GBeBe12-14.bin.337	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp022565935
FDZ066-ww2-4.bin.542	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ072-GBeBe6-8.bin.136	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-RBkR6-8.bin.44	Archaea	Micrarchaeota	Micrarchaeia	CABMEP01	CABMEP01		
FDZ064-YGR10-12.bin.83	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01		
FDZ070-GBkY14-16.bin.109	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JACQLL01	
FDZ054-RG4-6.bin.129	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
FDZ062-GYBe8-10.bin.183	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JWKY01	
FDZ070-GBkY26-28.bin.80	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	UBA12030		
FDZ070-GBkY8-10.bin.115	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JACQLK01	
FDZ050-RBk18-20.bin.272	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAFCEJ01	
FDZ060-RGYNs2.bin.296	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JAGVXV01	
FDZ050-RBk18-20.bin.403	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ060-HbR2-4.bin.80	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GCA-2687795		
FDZ076-RGWu26-28.bin.193	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	JAPUIC01	JAPUIC01	
FDZ033-GG0-2.bin.1143	Archaea	Thermoproteota	JANJXX01				
FDZ074-GRR2-4.bin.580	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ063-WW0-2.bin.510	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ070-WuBeBe14-16.bin.115	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ081-BeBeG16-18.bin.105	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAGVXH01	
FDZ072-RRR32-35.bin.98	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ069-WuWW6-8.bin.227	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ071-BaYG14-16.bin.171	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ050-RBk16-18.bin.160	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ071-BUG2-4.bin.117	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ076-YW-C18-20.bin.56	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BS150m-G67	
FDZ071-BaYG14-16.bin.145	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JABMPP01		
FDZ074-GRR8-10.bin.41	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ051-Be4-6.bin.612	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA9989		
FDZ066-ww2-4.bin.395	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ062-WuWR14-16.bin.72	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	UBA73	
FDZ072-WuWY2-4.bin.234	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JAGVXV01	
FDZ061-WW8-10.bin.393	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ074-GRR0-2.bin.729	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	JAPUIC01	JAPUIC01	
FDZ070-WuWW8-10.bin.58	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JADFRY01	
FDZ074-WuRG10-12.bin.98	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA57	B1T1B5	B1T1B5 sp027295865
FDZ076-BkWG24-26.bin.123	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJIZ01	WJIZ01	
FDZ076-WWWu2-4.bin.229	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ064-RRG8-10.bin.115	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	WJLC01	
FDZ077-WuYW10-12.bin.330	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	
FDZ076-RGWu10-12.bin.680	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216	UBA492	
FDZ081-YBaR2-4.bin.322	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ061-WW30-32.bin.86	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAFCDM01	
FDZ070-GBkY20-22.bin.335	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JACQLK01	
FDZ061-WW6-8.bin.236	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216	JANQSZ01	
FDZ069-WuWuWu20-23.bin.15	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ061-WW16-18.bin.382	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	B3-WOES	B3-WOES	
FDZ070-GBeBe8-10.bin.199	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ044-RBk10-12.bin.397	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	ARS49		
FDZ062-WuWW18-20.bin.33	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216		
FDZ070-GBeBe8-10.bin.249	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	UBA493	
FDZ070-GBkY6-8.bin.38	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	UBA73	
FDZ071-WGBa2-4.bin.409	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JAGWAF01		
FDZ076-RGWu10-12.bin.471	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JAGVXV01	
FDZ050-RBk28-30.bin.295	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2686855	
FDZ070-WuWW8-10.bin.111	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ061-WW22-24.bin.197	Archaea	Nanoarchaeota	Nanoarchaeia	B33-G15	JAFCGN01		
FDZ071-BUG2-4.bin.498	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10107	UBA10107	
FDZ074-WuWW24-26.bin.57	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ071-RRG16-18.bin.383	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	
FDZ061-WW16-18.bin.52	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-RYBk10-12.bin.83	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ054-Be28-30.bin.76	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-RYBk10-12.bin.45	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ072-WRR4-6.bin.39	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ051-Be16-18.bin.197	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ071-WW6-8.bin.590	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ070-GBkY10-12.bin.376	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	VGLX01		
FDZ060-GBeBe0-2.bin.16	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	
FDZ046-RBk0-5.bin.98	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	GW2011-AR1	
FDZ072-GBeBe12-14.bin.151	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01		
FDZ071-RWG14-16.bin.78	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ074-WuRG22-24.bin.248	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216	UBA492	
FDZ070-WuBeBe20-23.bin.426	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	WJKL01	JAAOYC01	
FDZ077-WuWW0-2.bin.276	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	JABIAG01		
FDZ050-RBk28-30.bin.768	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	PFCU01	
FDZ071-RWG2-4.bin.90	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ070-WuBeBe16-18.bin.77	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ076-WWWu2-4.bin.327	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ060-HbR22-24.bin.414	Archaea	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeales	Kariarchaeaceae	JAJRQD01	
FDZ076-RGWu10-12.bin.11	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1		
FDZ058-Be14-16.bin.59	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
FDZ069-WuWW16-18.bin.101	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	JACPJP01	
FDZ077-WuWW18-20.bin.537	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	JAFCCW01		
FDZ064-BuG10-12.bin.378	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA525	UBA153	
